year,site_num,session_id,scan_id,site_name,focal_bear_family,yrl_num,coy_num,land_human_num,num_boats,boat1_human_num,boat2_human_num,boat3_human_num,other_bears_num_not_incl_fam,sex_1,sex_2,sex_3,sex_4,age_1,age_2,age_3,age_4,site_id,date,X24_start_time,X24_end_time,boat4_human_num,boat5_human_num,timestamp.s
2020,B04,B0415,B041566,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-12,6:30:00,20:05:00,NA,NA,2020-09-12 18:16
2020,B04,B0415,B041568,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,U,NA,NA,NA,2020B04,2020-09-12,6:30:00,20:05:00,NA,NA,2020-09-12 19:43
2020,B04,B0415,B041569,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-12,6:30:00,20:05:00,NA,NA,2020-09-12 20:05
2020,B04,B0416,B041603,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 6:46
2020,B04,B0416,B041604,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 6:48
2020,B04,B0416,B041605,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 6:50
2020,B04,B0416,B041608,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:21
2020,B04,B0416,B041609,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:23
2020,B04,B0416,B041610,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:25
2020,B04,B0416,B041612,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:39
2020,B04,B0416,B041613,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:41
2020,B04,B0416,B041614,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:43
2020,B04,B0416,B041615,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:45
2020,B04,B0416,B041616,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:47
2020,B04,B0416,B041617,BELARKO,N,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:49
2020,B04,B0416,B041618,BELARKO,N,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 7:51
2020,B04,B0416,B041620,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:02
2020,B04,B0416,B041621,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:04
2020,B04,B0416,B041622,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:06
2020,B04,B0416,B041623,BELARKO,N,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:08
2020,B04,B0416,B041624,BELARKO,N,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:10
2020,B04,B0416,B041625,BELARKO,N,NA,NA,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:12
2020,B04,B0416,B041626,BELARKO,N,NA,NA,3,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:14
2020,B04,B0416,B041627,BELARKO,N,NA,NA,4,2,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:16
2020,B04,B0416,B041628,BELARKO,N,NA,NA,5,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:18
2020,B04,B0416,B041629,BELARKO,N,NA,NA,4,3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 8:20
2020,B04,B0416,B041638,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:17
2020,B04,B0416,B041639,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:19
2020,B04,B0416,B041640,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:21
2020,B04,B0416,B041641,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:23
2020,B04,B0416,B041642,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:25
2020,B04,B0416,B041643,BELARKO,N,NA,NA,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:27
2020,B04,B0416,B041645,BELARKO,N,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:31
2020,B04,B0416,B041646,BELARKO,N,NA,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:33
2020,B04,B0416,B041647,BELARKO,N,NA,NA,8,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:35
2020,B04,B0416,B041648,BELARKO,N,NA,NA,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:38
2020,B04,B0416,B041649,BELARKO,N,NA,NA,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:40
2020,B04,B0416,B041650,BELARKO,N,NA,NA,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 10:42
2020,B04,B0416,B041664,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:24
2020,B04,B0416,B041665,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:26
2020,B04,B0416,B041666,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:28
2020,B04,B0416,B041667,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:30
2020,B04,B0416,B041668,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:32
2020,B04,B0416,B041669,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:32
2020,B04,B0416,B041670,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:34
2020,B04,B0416,B041671,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:36
2020,B04,B0416,B041672,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:38
2020,B04,B0416,B041673,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:40
2020,B04,B0416,B041674,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:42
2020,B04,B0416,B041675,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:44
2020,B04,B0416,B041676,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 17:46
2020,B04,B0416,B041677,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 18:00
2020,B04,B0416,B041678,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 18:05
2020,B04,B0416,B041679,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 18:18
2020,B04,B0416,B041680,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:05
2020,B04,B0416,B041681,BELARKO,N,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:07
2020,B04,B0416,B041682,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:10
2020,B04,B0416,B041683,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:15
2020,B04,B0416,B041684,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:20
2020,B04,B0416,B041685,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:25
2020,B04,B0416,B041686,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:27
2020,B04,B0416,B041687,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:29
2020,B04,B0416,B041688,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:30
2020,B04,B0416,B041689,BELARKO,N,NA,NA,0,0,NA,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:33
2020,B04,B0416,B041691,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:37
2020,B04,B0416,B041692,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:39
2020,B04,B0416,B041693,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:44
2020,B04,B0416,B041694,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:45
2020,B04,B0416,B041695,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:47
2020,B04,B0416,B041696,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 19:57
2020,B04,B0416,B041697,BELARKO,N,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-13,6:25:00,20:06:00,NA,NA,2020-09-13 20:06
2020,B01,B0114,B011429,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:30
2020,B01,B0114,B011430,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:33
2020,B01,B0114,B011431,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:35
2020,B01,B0114,B011432,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:37
2020,B01,B0114,B011433,FISHERIES POOL,N,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:39
2020,B01,B0114,B011434,FISHERIES POOL,N,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:41
2020,B01,B0114,B011435,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:43
2020,B01,B0114,B011436,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:45
2020,B01,B0114,B011437,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:47
2020,B01,B0114,B011438,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:49
2020,B01,B0114,B011439,FISHERIES POOL,N,NA,NA,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:51
2020,B01,B0114,B011440,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:53
2020,B01,B0114,B011441,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:55
2020,B01,B0114,B011442,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:57
2020,B01,B0114,B011443,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 19:59
2020,B01,B0114,B011444,FISHERIES POOL,N,NA,NA,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 20:01
2020,B01,B0114,B011445,FISHERIES POOL,N,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 20:03
2020,B01,B0114,B011446,FISHERIES POOL,N,NA,NA,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-13,NA,NA,NA,NA,2020-09-13 20:05
2020,B01,B0115,B011504,FISHERIES POOL,N,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-18,NA,NA,NA,NA,2020-09-18 7:26
2020,B04,B0417,B041710,BELARKO,N,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 14:11
2020,B04,B0417,B041711,BELARKO,N,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 14:13
2020,B04,B0417,B041712,BELARKO,N,NA,NA,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 14:15
2020,B04,B0417,B041719,BELARKO,N,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 15:37
2020,B04,B0417,B041720,BELARKO,N,NA,NA,17,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 15:39
2020,B04,B0417,B041721,BELARKO,N,NA,NA,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 15:41
2020,B04,B0417,B041722,BELARKO,N,NA,NA,15,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 15:43
2020,B04,B0417,B041723,BELARKO,N,NA,NA,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020B04,2020-09-22,12:00:00,15:47:00,NA,NA,2020-09-22 15:45
2020,B01,B0116,B011602,FISHERIES POOL,N,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:08
2020,B01,B0116,B011603,FISHERIES POOL,N,NA,NA,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:10
2020,B01,B0116,B011604,FISHERIES POOL,N,NA,NA,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:12
2020,B01,B0116,B011605,FISHERIES POOL,N,NA,NA,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:14
2020,B01,B0116,B011606,FISHERIES POOL,N,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:16
2020,B01,B0116,B011607,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:18
2020,B01,B0116,B011608,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:18
2020,B01,B0116,B011609,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:20
2020,B01,B0116,B011610,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:22
2020,B01,B0116,B011611,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:24
2020,B01,B0116,B011612,FISHERIES POOL,N,NA,NA,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:26
2020,B01,B0116,B011613,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:28
2020,B01,B0116,B011614,FISHERIES POOL,N,NA,NA,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:30
2020,B01,B0116,B011615,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:32
2020,B01,B0116,B011616,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:34
2020,B01,B0116,B011617,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:36
2020,B01,B0116,B011618,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:38
2020,B01,B0116,B011619,FISHERIES POOL,N,NA,NA,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:40
2020,B01,B0116,B011620,FISHERIES POOL,N,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:42
2020,B01,B0116,B011621,FISHERIES POOL,N,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:44
2020,B01,B0116,B011622,FISHERIES POOL,N,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:46
2020,B01,B0116,B011623,FISHERIES POOL,N,NA,NA,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:48
2020,B01,B0116,B011624,FISHERIES POOL,N,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:50
2020,B01,B0116,B011625,FISHERIES POOL,N,NA,NA,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 16:52
2020,B01,B0116,B011630,FISHERIES POOL,Y,2,NA,7,1,3,NA,NA,1,U,NA,NA,NA,ADULT,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:43
2020,B01,B0116,B011631,FISHERIES POOL,Y,2,NA,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:45
2020,B01,B0116,B011632,FISHERIES POOL,Y,2,NA,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:47
2020,B01,B0116,B011633,FISHERIES POOL,Y,2,NA,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:49
2020,B01,B0116,B011634,FISHERIES POOL,Y,2,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:51
2020,B01,B0116,B011635,FISHERIES POOL,Y,2,NA,10,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:53
2020,B01,B0116,B011636,FISHERIES POOL,Y,2,NA,7,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-09-22,NA,NA,NA,NA,2020-09-22 17:55
